1.4227175893779305	0.	0.39987997703502787
1.0607664789748785	0.07743069670474702	0.46894027580236397
1.2742821157913051	0.12559063662874187	0.2864276337826865
1.4051921916085095	0.20592495840476757	0.2712658980950241
1.2979819468158778	0.25521855744653826	0.7633663465307522
1.100561102968603	0.4089904460664875	0.5496415379446223
1.0186844326955449	0.543183322007598	1.0652927334121391
1.0777485120715817	0.4991420271650835	0.27421845614975804
1.2269912676280526	0.5067576282309528	1.2182312186039022
0.9810563000272561	0.7468848146319984	0.767366347928846
1.0970415199653496	0.7401060092720667	0.5039970132798277
1.1531382610716587	0.9008434811525672	0.9044525911753144
0.8937420411895846	0.963108016958994	0.4628212660958938
0.940116241797138	0.9119129512970099	0.6020140211428052
0.9230674040997092	0.9868511977303418	1.327657908363445
0.6356095573678541	0.8866095707160628	1.284593039189301
0.5566242867968091	1.0975665059591446	0.6090865138312531
0.5227885674221854	1.278863518320034	1.2583643146677144
0.4980901103102676	1.0570157809891358	0.8730231190906654
0.4996276077233756	1.0947803447292295	1.0710016675002567
0.31623163226327816	0.9723677088995354	0.7539503037328769
0.2552612717332142	1.4051942026567459	1.1459095959663808
0.19996926301483076	1.4432018267223148	1.6377346530303323
0.14460628834953798	1.0276212918411465	1.2103146954091393
0.0932620277046	1.4877309172559507	0.8124615526403409
-1.7286595908897706e-16	1.3143150616145074	1.4396603555317011
-0.07578653559105913	1.2787432909602046	1.1294375103272831
-0.1408802005326761	1.3198123201107128	1.2047942959055447
-0.2667578630118361	1.2578983942372517	0.857319918901163
-0.24880432101842892	1.2139185941744945	1.2926511634495532
-0.31746805783534504	1.1909001002962532	1.3486864757007546
-0.4603351798787865	1.242898491121043	1.8164342881628144
-0.5485336882940446	1.3565363830499648	1.4347689262065644
-0.6574820289431326	0.9754508166058113	1.4577929329828714
-0.7299996869630373	1.1389809740257015	1.5372761028451665
-0.8211143503970609	1.082352316625077	2.0212823413493304
-0.7326229931460343	0.8982383042523647	1.495631812767393
-0.9891072393277069	0.8065573340174707	1.6735043265491045
-1.0663888292820558	0.7439014385136442	1.5337142991828605
-1.0830632864606955	0.7446026077474183	1.6632787544586423
-0.8930127930880952	0.8379615934178453	1.9815549302522162
-1.1510125098826902	0.694241477171979	1.6672210677808028
-0.942941919112957	0.6742091776708592	2.0834117568101007
-1.0549345334026927	0.580957225626079	1.471572536343441
-0.9435216667868199	0.4849001567957553	1.724083290278002
-1.1830086883207198	0.4495332966284782	2.2737664342056716
-1.4037745371414692	0.3531274413655271	1.6474125651244202
-1.033918453462768	0.23162125852512258	1.9358735645508458
-1.049211164942045	0.13965423021311346	1.470307172423591
-1.2004864247870497	0.06654372109538793	2.1074308510926767
-1.382765190602639	-3.320262320675448e-16	1.6760096938528297
-1.0444969700530813	-0.07924134797433237	2.339092063905888
-1.2998781726175674	-0.1435125219691666	2.301260252951818
-1.0241012384172032	-0.25821252089244345	1.979563343109854
-1.1200549718616202	-0.3471579795033071	2.006924399372391
-1.0267283606773299	-0.3957774667624966	1.802121808216455
-1.1415353891765392	-0.4441283492678443	2.4982150030107793
-1.065832901680214	-0.6234127036156303	1.8008246875258551
